,loan_status,annual_inc,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,open_acc,revol_bal,revol_util,total_acc
749090,Fully Paid,64000.0,2.51,1.0,685.0,689.0,3.0,15.0,5.0,5692.0,25.8,15.0
625973,Fully Paid,57600.0,33.08,4.0,675.0,679.0,1.0,14.0,10.0,4362.0,53.9,23.0
920192,Current,112000.0,15.02,0.0,670.0,674.0,0.0,55.0,8.0,6661.0,59.5,13.0
667665,Fully Paid,243000.0,13.46,0.0,725.0,729.0,3.0,38.0,21.0,35917.0,34.3,38.0
567814,Current,52000.0,14.01,0.0,755.0,759.0,0.0,,12.0,11131.0,19.5,25.0
916112,Fully Paid,95000.0,18.95,1.0,665.0,669.0,0.0,23.0,6.0,7418.0,74.2,27.0
970744,Current,58000.0,6.91,0.0,700.0,704.0,1.0,,7.0,9139.0,67.7,12.0
227083,Fully Paid,76250.0,26.05,2.0,700.0,704.0,0.0,3.0,11.0,9725.0,50.7,23.0
979745,Current,400000.0,15.89,0.0,700.0,704.0,0.0,60.0,19.0,33729.0,75.6,49.0
826375,Current,60100.0,11.56,0.0,705.0,709.0,0.0,35.0,9.0,12868.0,49.7,22.0
111502,Fully Paid,70000.0,0.87,0.0,735.0,739.0,1.0,,8.0,2980.0,16.7,11.0
10555,Fully Paid,135000.0,7.02,0.0,745.0,749.0,0.0,,9.0,44171.0,57.7,34.0
557516,Charged Off,105000.0,12.62,0.0,670.0,674.0,1.0,32.0,10.0,15184.0,82.5,16.0
471110,Current,80000.0,14.43,0.0,740.0,744.0,0.0,,9.0,22912.0,70.1,13.0
818769,Current,185000.0,0.8,0.0,750.0,754.0,0.0,34.0,7.0,2994.0,4.2,10.0
94125,Fully Paid,70000.0,17.31,0.0,685.0,689.0,0.0,55.0,7.0,11306.0,57.7,15.0
950857,Fully Paid,50000.0,16.15,0.0,685.0,689.0,0.0,24.0,22.0,7806.0,46.2,25.0
613782,Current,72000.0,17.32,0.0,745.0,749.0,0.0,,7.0,5066.0,22.9,10.0
1013794,Fully Paid,42000.0,28.2,2.0,660.0,664.0,0.0,21.0,9.0,4182.0,58.1,13.0
625142,Late (31-120 days),80000.0,21.37,0.0,660.0,664.0,1.0,63.0,19.0,32918.0,71.1,41.0
766860,Current,55000.0,5.98,0.0,750.0,754.0,3.0,,39.0,681.0,0.8,46.0
74316,Fully Paid,161634.0,21.49,0.0,665.0,669.0,1.0,,23.0,112876.0,38.6,71.0
1014394,Charged Off,90000.0,16.19,0.0,695.0,699.0,0.0,,12.0,26020.0,63.8,21.0
368321,Fully Paid,120000.0,34.11,0.0,695.0,699.0,1.0,,19.0,31459.0,66.1,42.0
540078,Fully Paid,75000.0,11.52,0.0,700.0,704.0,0.0,57.0,18.0,21350.0,39.6,32.0
649207,Current,102000.0,15.68,0.0,665.0,669.0,0.0,,18.0,26001.0,75.0,22.0
261276,Current,44195.0,20.64,0.0,705.0,709.0,0.0,,14.0,7697.0,58.7,24.0
1031116,Fully Paid,46000.0,9.89,0.0,810.0,814.0,0.0,,4.0,601.0,5.1,9.0
921305,Current,125000.0,18.0,9.0,695.0,699.0,1.0,7.0,20.0,6090.0,23.5,43.0
343240,Fully Paid,61000.0,13.1,1.0,660.0,664.0,2.0,65.0,11.0,6141.0,88.0,36.0
964037,Fully Paid,60000.0,13.74,0.0,675.0,679.0,0.0,,11.0,8052.0,51.9,34.0
569055,Charged Off,60000.0,9.92,0.0,690.0,694.0,0.0,,5.0,6506.0,72.3,17.0
201295,Fully Paid,216000.0,10.43,1.0,670.0,674.0,4.0,21.0,12.0,258.0,2.0,36.0
735180,Current,95000.0,22.26,0.0,715.0,719.0,0.0,75.0,8.0,37827.0,81.7,15.0
262886,Fully Paid,149990.0,9.97,0.0,660.0,664.0,3.0,42.0,7.0,54726.0,72.6,30.0
1008732,Current,58240.0,12.28,1.0,680.0,684.0,1.0,14.0,12.0,16179.0,57.4,35.0
931687,Current,69000.0,23.29,0.0,720.0,724.0,0.0,38.0,7.0,7555.0,38.4,22.0
773451,Current,85000.0,20.46,0.0,710.0,714.0,0.0,51.0,11.0,13602.0,59.9,42.0
410171,Charged Off,83000.0,16.24,0.0,775.0,779.0,1.0,,30.0,11306.0,20.0,56.0
107910,Fully Paid,185000.0,7.06,0.0,690.0,694.0,2.0,26.0,12.0,12525.0,58.3,20.0
855825,Current,100000.0,31.67,1.0,685.0,689.0,1.0,19.0,16.0,25802.0,61.9,29.0
916081,Current,30000.0,24.4,0.0,690.0,694.0,0.0,27.0,5.0,1562.0,26.0,14.0
984668,Charged Off,60000.0,25.38,0.0,695.0,699.0,0.0,,7.0,3847.0,39.7,14.0
1003748,Fully Paid,60000.0,14.59,0.0,680.0,684.0,0.0,80.0,5.0,4340.0,73.6,32.0
604655,Fully Paid,59880.0,29.38,0.0,680.0,684.0,0.0,,18.0,11562.0,35.6,29.0
50751,Fully Paid,39000.0,22.86,0.0,665.0,669.0,0.0,73.0,11.0,19915.0,88.1,16.0
551582,In Grace Period,50000.0,5.47,1.0,665.0,669.0,2.0,,5.0,10720.0,39.0,13.0
8211,Current,60000.0,35.74,0.0,660.0,664.0,1.0,41.0,10.0,21737.0,77.1,22.0
572068,Charged Off,34561.2,29.34,0.0,685.0,689.0,0.0,,13.0,18207.0,57.8,18.0
192095,Fully Paid,60000.0,25.96,0.0,670.0,674.0,0.0,63.0,14.0,5291.0,51.4,39.0
343594,Fully Paid,98000.0,30.63,1.0,675.0,679.0,0.0,3.0,12.0,20265.0,54.8,43.0
569330,Fully Paid,65000.0,10.88,0.0,660.0,664.0,0.0,,14.0,16008.0,46.4,25.0
817478,Current,70000.0,24.19,0.0,660.0,664.0,0.0,32.0,8.0,8898.0,87.2,16.0
793868,Current,48000.0,14.63,0.0,695.0,699.0,0.0,,7.0,13597.0,53.1,10.0
725180,Fully Paid,91185.0,21.58,0.0,765.0,769.0,0.0,,13.0,11970.0,38.2,35.0
552040,Current,50000.0,10.2,0.0,705.0,709.0,0.0,,8.0,12025.0,74.7,15.0
615562,Current,50000.0,14.02,0.0,780.0,784.0,0.0,,16.0,41826.0,10.7,28.0
643065,Fully Paid,56000.0,34.87,0.0,680.0,684.0,0.0,,10.0,37448.0,90.7,28.0
564339,Current,95000.0,20.96,0.0,700.0,704.0,1.0,,21.0,25511.0,41.8,35.0
97312,Fully Paid,280000.0,7.18,0.0,740.0,744.0,0.0,,9.0,19091.0,70.2,22.0
64893,Fully Paid,91728.0,37.85,2.0,665.0,669.0,0.0,10.0,11.0,14310.0,84.7,31.0
841430,Current,48000.0,22.2,0.0,685.0,689.0,2.0,44.0,8.0,4123.0,29.0,17.0
1046163,Fully Paid,24000.0,9.5,0.0,680.0,684.0,0.0,,4.0,5181.0,87.8,5.0
951823,Charged Off,85000.0,11.75,0.0,745.0,749.0,2.0,,7.0,29067.0,34.8,13.0
760377,Current,48000.0,27.13,0.0,710.0,714.0,0.0,55.0,12.0,5276.0,22.6,25.0
688163,Fully Paid,79000.0,11.96,0.0,805.0,809.0,0.0,,8.0,0.0,0.0,33.0
313965,Fully Paid,210000.0,17.89,0.0,690.0,694.0,1.0,51.0,18.0,34461.0,69.3,33.0
140782,Fully Paid,130000.0,21.43,1.0,670.0,674.0,1.0,2.0,10.0,54709.0,66.9,22.0
364074,Fully Paid,35000.0,14.51,0.0,740.0,744.0,1.0,,17.0,9062.0,24.4,39.0
672299,Fully Paid,56000.0,18.43,1.0,670.0,674.0,1.0,19.0,9.0,8021.0,51.4,19.0
116131,Charged Off,72000.0,17.92,0.0,705.0,709.0,0.0,48.0,10.0,4307.0,21.4,16.0
364739,Fully Paid,45000.0,18.72,0.0,710.0,714.0,0.0,,3.0,31721.0,96.1,4.0
326085,Charged Off,55000.0,31.49,0.0,680.0,684.0,4.0,24.0,41.0,19223.0,33.3,70.0
610168,Charged Off,52000.0,23.38,0.0,685.0,689.0,1.0,,5.0,11773.0,75.0,8.0
957879,Charged Off,63500.0,25.16,0.0,680.0,684.0,1.0,42.0,10.0,11558.0,44.1,19.0
972937,Current,70000.0,33.42,0.0,665.0,669.0,0.0,,30.0,18887.0,82.5,43.0
557486,Charged Off,71350.0,21.63,1.0,710.0,714.0,0.0,11.0,13.0,24038.0,35.1,28.0
172004,Fully Paid,150000.0,15.9,0.0,685.0,689.0,0.0,,14.0,54818.0,71.6,48.0
971908,Fully Paid,51747.0,38.17,0.0,720.0,724.0,0.0,,8.0,35875.0,62.4,18.0
901718,Current,55000.0,17.93,0.0,760.0,764.0,0.0,,16.0,14226.0,21.8,26.0
458637,Current,42000.0,7.94,0.0,720.0,724.0,0.0,,4.0,9463.0,58.8,11.0
519290,Current,37000.0,12.49,0.0,675.0,679.0,1.0,46.0,9.0,5270.0,37.6,14.0
726680,Fully Paid,180000.0,12.75,0.0,695.0,699.0,1.0,,12.0,30990.0,51.4,30.0
838416,Current,79000.0,22.97,0.0,725.0,729.0,0.0,65.0,8.0,11194.0,42.1,19.0
456775,Charged Off,50000.0,20.69,0.0,665.0,669.0,1.0,,9.0,2594.0,21.3,24.0
291528,Current,65000.0,13.37,1.0,670.0,674.0,0.0,17.0,8.0,10508.0,84.1,31.0
441950,Fully Paid,53000.0,10.26,0.0,700.0,704.0,1.0,,9.0,2971.0,14.7,38.0
998923,Charged Off,106500.0,0.23,2.0,685.0,689.0,0.0,14.0,4.0,368.0,12.3,5.0
725865,Charged Off,11500.0,30.48,0.0,695.0,699.0,1.0,,4.0,9576.0,88.7,4.0
622734,Charged Off,40000.0,18.97,1.0,695.0,699.0,1.0,20.0,8.0,8825.0,39.8,11.0
893391,Charged Off,74400.0,22.16,0.0,685.0,689.0,0.0,,7.0,29644.0,86.7,22.0
427925,Current,42000.0,1.97,0.0,730.0,734.0,1.0,27.0,11.0,23151.0,47.0,37.0
110787,Charged Off,72000.0,31.95,0.0,715.0,719.0,1.0,61.0,23.0,9621.0,49.8,36.0
748896,Charged Off,54325.0,27.7,1.0,670.0,674.0,0.0,4.0,8.0,4969.0,92.0,23.0
502196,Current,65000.0,20.14,1.0,665.0,669.0,0.0,13.0,5.0,2173.0,74.9,14.0
506474,Fully Paid,38000.0,7.8,0.0,700.0,704.0,0.0,,9.0,2620.0,12.1,13.0
846337,Current,68000.0,20.31,0.0,795.0,799.0,0.0,,10.0,3405.0,4.9,19.0
472231,Current,170000.0,7.26,0.0,740.0,744.0,0.0,,15.0,31169.0,43.5,39.0
589666,Late (16-30 days),77500.0,10.2,1.0,660.0,664.0,0.0,5.0,14.0,28722.0,60.7,29.0
668907,Current,150000.0,13.77,0.0,680.0,684.0,0.0,,9.0,27092.0,90.0,13.0
470868,Current,73502.0,17.36,0.0,665.0,669.0,0.0,,7.0,6735.0,96.0,9.0
905442,Current,75000.0,5.68,0.0,665.0,669.0,0.0,,7.0,14091.0,83.4,7.0
48102,Fully Paid,92000.0,21.4,0.0,705.0,709.0,1.0,55.0,11.0,16752.0,76.1,30.0
319440,Charged Off,52000.0,9.14,0.0,690.0,694.0,1.0,26.0,13.0,8966.0,82.3,44.0
338752,Current,70000.0,32.71,0.0,675.0,679.0,1.0,34.0,10.0,5506.0,27.1,41.0
101794,Fully Paid,72000.0,28.1,1.0,665.0,669.0,1.0,5.0,11.0,31341.0,75.2,32.0
505296,Current,60000.0,14.16,0.0,800.0,804.0,0.0,,8.0,5794.0,12.2,11.0
895817,Charged Off,72000.0,6.38,0.0,705.0,709.0,0.0,,7.0,4952.0,61.9,8.0
496769,Current,75000.0,30.38,0.0,670.0,674.0,0.0,25.0,8.0,23.0,0.2,14.0
61854,Fully Paid,140000.0,16.57,1.0,690.0,694.0,0.0,7.0,16.0,46623.0,67.5,32.0
469862,Current,115000.0,20.11,0.0,695.0,699.0,1.0,,18.0,8495.0,16.5,34.0
320957,Fully Paid,110000.0,24.83,1.0,685.0,689.0,1.0,18.0,17.0,43659.0,81.3,48.0
981015,Current,100000.0,14.99,0.0,735.0,739.0,0.0,,10.0,75344.0,56.4,12.0
186031,Fully Paid,65000.0,22.99,0.0,740.0,744.0,0.0,,18.0,24897.0,32.5,38.0
473363,Current,100000.0,12.49,0.0,660.0,664.0,0.0,35.0,7.0,32690.0,86.0,16.0
365917,Current,69842.0,6.2,0.0,745.0,749.0,0.0,,7.0,17738.0,62.2,16.0
542359,Fully Paid,80000.0,5.72,0.0,710.0,714.0,0.0,,5.0,5484.0,80.6,11.0
504946,Current,38000.0,21.67,0.0,790.0,794.0,1.0,,13.0,9631.0,13.4,21.0
684941,Fully Paid,31000.0,43.83,0.0,680.0,684.0,0.0,,11.0,17817.0,68.3,19.0
555807,Charged Off,120000.0,1.38,0.0,710.0,714.0,1.0,24.0,6.0,8483.0,24.6,34.0
141491,Fully Paid,48000.0,15.15,1.0,665.0,669.0,1.0,17.0,6.0,9596.0,78.0,22.0
678316,Current,36000.0,31.5,0.0,690.0,694.0,2.0,,11.0,15470.0,47.9,13.0
572921,Current,48000.0,10.95,0.0,705.0,709.0,0.0,34.0,8.0,911.0,30.4,32.0
985308,Fully Paid,100000.0,9.31,0.0,725.0,729.0,0.0,,6.0,15281.0,78.8,7.0
899056,Fully Paid,93000.0,24.86,6.0,660.0,664.0,0.0,4.0,17.0,2671.0,28.7,66.0
187164,Fully Paid,72000.0,8.73,0.0,675.0,679.0,0.0,,12.0,10038.0,44.0,15.0
356531,Charged Off,54000.0,14.16,0.0,685.0,689.0,1.0,73.0,9.0,8009.0,85.2,21.0
216029,Fully Paid,67500.0,21.74,0.0,685.0,689.0,1.0,34.0,21.0,26796.0,67.2,39.0
1045872,Fully Paid,25000.0,17.81,0.0,680.0,684.0,0.0,25.0,4.0,211.0,11.7,8.0
723551,Current,34000.0,28.49,0.0,680.0,684.0,0.0,,9.0,14197.0,78.4,11.0
775771,Current,61000.0,26.93,1.0,670.0,674.0,0.0,21.0,11.0,10394.0,75.9,24.0
134453,Fully Paid,77200.0,25.69,2.0,665.0,669.0,1.0,15.0,10.0,16578.0,73.4,28.0
394984,Fully Paid,73528.0,39.5,2.0,685.0,689.0,0.0,5.0,23.0,42539.0,79.4,40.0
115192,Fully Paid,110000.0,11.53,0.0,665.0,669.0,0.0,24.0,12.0,23190.0,64.2,21.0
1006197,Fully Paid,41000.0,24.77,0.0,660.0,664.0,0.0,,12.0,15216.0,65.6,16.0
221890,Current,55000.0,16.43,1.0,660.0,664.0,0.0,3.0,6.0,5478.0,57.7,24.0
192546,Fully Paid,200000.0,17.27,0.0,675.0,679.0,1.0,43.0,24.0,30287.0,78.3,31.0
835415,Current,30000.0,77.76,0.0,670.0,674.0,3.0,49.0,11.0,1616.0,43.7,27.0
434090,Current,71000.0,2.2,0.0,745.0,749.0,0.0,,10.0,8507.0,18.0,12.0
103253,Charged Off,60000.0,35.3,0.0,730.0,734.0,2.0,32.0,19.0,30493.0,53.8,51.0
225729,Charged Off,100000.0,18.91,1.0,670.0,674.0,0.0,10.0,11.0,13012.0,55.8,33.0
268725,Fully Paid,120000.0,20.26,0.0,755.0,759.0,1.0,,15.0,94814.0,16.1,38.0
162772,Fully Paid,80000.0,20.25,0.0,710.0,714.0,0.0,27.0,16.0,19340.0,53.1,33.0
674115,Fully Paid,83200.0,18.79,0.0,695.0,699.0,0.0,,14.0,8142.0,31.1,17.0
729883,Charged Off,35000.0,6.55,1.0,660.0,664.0,1.0,14.0,8.0,5936.0,45.0,13.0
219209,Current,125000.0,17.77,0.0,680.0,684.0,0.0,27.0,15.0,171290.0,62.1,29.0
410984,Current,58000.0,23.82,1.0,725.0,729.0,0.0,20.0,14.0,16729.0,24.4,27.0
38503,Charged Off,70000.0,9.93,0.0,755.0,759.0,1.0,,9.0,2610.0,6.9,20.0
278813,Fully Paid,53000.0,12.23,0.0,705.0,709.0,0.0,30.0,17.0,8084.0,30.2,23.0
442522,Current,66000.0,10.96,0.0,675.0,679.0,2.0,,10.0,17309.0,45.3,20.0
324915,Fully Paid,110000.0,9.02,0.0,750.0,754.0,1.0,,13.0,11334.0,38.0,28.0
859968,Current,64000.0,12.53,0.0,740.0,744.0,0.0,,14.0,7281.0,16.3,18.0
642684,Charged Off,155000.0,9.87,0.0,660.0,664.0,3.0,,6.0,10576.0,88.1,8.0
177248,Charged Off,78580.0,14.74,0.0,665.0,669.0,1.0,,10.0,7233.0,70.2,23.0
128795,Fully Paid,48000.0,17.58,0.0,690.0,694.0,0.0,,7.0,4625.0,96.4,15.0
1023225,Fully Paid,30000.0,23.96,0.0,680.0,684.0,0.0,,8.0,5187.0,63.3,10.0
767233,Current,76000.0,23.81,0.0,730.0,734.0,1.0,,9.0,17174.0,49.4,24.0
467270,Current,110500.0,21.81,0.0,730.0,734.0,0.0,,11.0,21987.0,54.0,22.0
751041,Current,35000.0,26.13,0.0,725.0,729.0,0.0,,23.0,10998.0,25.9,31.0
254241,Fully Paid,60000.0,17.56,1.0,670.0,674.0,1.0,6.0,7.0,3833.0,76.7,24.0
36072,Fully Paid,35000.0,21.91,0.0,665.0,669.0,0.0,67.0,14.0,15371.0,86.4,34.0
285846,Fully Paid,58600.0,21.54,0.0,725.0,729.0,0.0,33.0,13.0,5873.0,18.0,19.0
940680,Current,75000.0,17.52,0.0,705.0,709.0,0.0,49.0,17.0,12672.0,29.8,34.0
284344,Fully Paid,54000.0,23.21,0.0,675.0,679.0,0.0,60.0,14.0,15937.0,54.2,29.0
56955,Fully Paid,27000.0,38.36,0.0,715.0,719.0,0.0,42.0,9.0,5502.0,27.5,18.0
641747,Fully Paid,80000.0,20.16,0.0,665.0,669.0,0.0,,14.0,8476.0,25.6,39.0
516957,Current,130000.0,18.64,0.0,755.0,759.0,0.0,,10.0,18005.0,48.9,40.0
56692,Charged Off,200000.0,18.65,0.0,660.0,664.0,3.0,30.0,11.0,22024.0,75.4,25.0
1035154,Current,16983.0,45.37,0.0,715.0,719.0,0.0,,16.0,7747.0,83.3,17.0
665641,Fully Paid,170000.0,9.18,0.0,695.0,699.0,0.0,62.0,13.0,5468.0,6.2,31.0
625640,Current,49000.0,29.11,0.0,770.0,774.0,1.0,,16.0,6823.0,11.7,23.0
119018,Fully Paid,30000.0,26.28,0.0,705.0,709.0,0.0,,7.0,6450.0,45.1,7.0
759427,Current,26000.0,32.04,0.0,660.0,664.0,2.0,,10.0,7479.0,50.2,20.0
495398,Fully Paid,40000.0,14.67,0.0,695.0,699.0,1.0,,7.0,5322.0,30.6,7.0
787725,Fully Paid,60000.0,26.08,0.0,695.0,699.0,0.0,,14.0,14750.0,39.0,17.0
750269,Current,120000.0,10.19,1.0,740.0,744.0,0.0,6.0,14.0,19508.0,30.8,26.0
1031603,Fully Paid,125000.0,4.93,0.0,680.0,684.0,2.0,43.0,11.0,15201.0,23.6,29.0
593040,Charged Off,63000.0,19.73,0.0,665.0,669.0,0.0,35.0,10.0,13802.0,76.3,14.0
122781,Fully Paid,75000.0,24.42,1.0,665.0,669.0,0.0,15.0,11.0,9922.0,73.0,18.0
922054,Fully Paid,39996.0,23.13,0.0,705.0,709.0,2.0,,6.0,5731.0,53.1,7.0
1044587,Charged Off,108000.0,6.32,0.0,660.0,664.0,0.0,,14.0,19214.0,51.1,24.0
1037294,Current,40000.0,13.23,0.0,710.0,714.0,1.0,,7.0,4643.0,38.1,9.0
326209,Fully Paid,48924.0,26.26,1.0,710.0,714.0,0.0,2.0,16.0,6147.0,26.5,35.0
566926,Fully Paid,102000.0,17.21,0.0,690.0,694.0,1.0,39.0,6.0,10543.0,62.8,18.0
761765,Current,32000.0,23.63,0.0,700.0,704.0,0.0,81.0,11.0,9135.0,35.7,17.0
497321,Current,60000.0,16.46,0.0,745.0,749.0,1.0,,15.0,12007.0,33.8,29.0
1045699,Fully Paid,83000.0,16.37,0.0,775.0,779.0,0.0,32.0,18.0,8630.0,17.4,37.0
743631,Fully Paid,95000.0,11.58,0.0,680.0,684.0,0.0,67.0,8.0,1649.0,18.7,21.0
679632,Current,84000.0,26.87,3.0,730.0,734.0,0.0,7.0,27.0,52.0,0.3,45.0
801915,Current,43000.0,25.26,0.0,675.0,679.0,1.0,33.0,11.0,17778.0,77.0,18.0
66472,Fully Paid,170000.0,2.95,1.0,735.0,739.0,0.0,13.0,7.0,8557.0,50.3,15.0
669365,Charged Off,121000.0,12.88,0.0,715.0,719.0,0.0,66.0,6.0,752.0,4.7,25.0
543521,Fully Paid,38000.0,14.4,0.0,775.0,779.0,0.0,,6.0,1012.0,6.7,6.0
224313,Fully Paid,55000.0,12.28,0.0,685.0,689.0,2.0,,23.0,20486.0,28.4,33.0
38844,Fully Paid,56000.0,11.06,0.0,720.0,724.0,1.0,60.0,5.0,10931.0,64.0,14.0
524027,Current,38000.0,9.44,1.0,685.0,689.0,1.0,17.0,7.0,12154.0,74.6,25.0
385161,Charged Off,42900.0,32.67,0.0,665.0,669.0,0.0,,14.0,20563.0,94.8,21.0
858983,Current,56000.0,16.25,0.0,780.0,784.0,0.0,,9.0,3413.0,16.9,21.0
326380,Charged Off,60000.0,6.5,1.0,690.0,694.0,1.0,23.0,9.0,8029.0,43.6,26.0
341465,Fully Paid,68000.0,12.85,3.0,675.0,679.0,0.0,7.0,7.0,2186.0,39.7,23.0
215858,Fully Paid,108000.0,15.0,0.0,720.0,724.0,1.0,,14.0,8970.0,31.5,18.0
890478,Current,58400.0,31.44,0.0,665.0,669.0,0.0,66.0,8.0,11227.0,91.3,22.0
782608,Current,38000.0,4.2,0.0,660.0,664.0,0.0,71.0,3.0,5296.0,67.9,4.0
445726,Current,0.0,,0.0,680.0,684.0,0.0,70.0,8.0,7983.0,51.5,12.0
713477,Fully Paid,111000.0,17.95,0.0,685.0,689.0,0.0,,7.0,15050.0,52.1,7.0
422271,Current,50000.0,18.88,0.0,710.0,714.0,0.0,,9.0,11856.0,44.2,16.0
544656,Current,35000.0,14.16,1.0,730.0,734.0,0.0,11.0,15.0,1207.0,16.5,22.0
91470,Charged Off,60000.0,29.34,0.0,690.0,694.0,0.0,80.0,14.0,30742.0,73.2,37.0
897840,Current,60000.0,6.1,0.0,705.0,709.0,0.0,,6.0,2242.0,14.1,9.0
661964,Fully Paid,70000.0,12.14,0.0,660.0,664.0,0.0,,14.0,13334.0,41.8,36.0
883245,Current,75000.0,28.03,0.0,675.0,679.0,1.0,,24.0,21397.0,54.2,30.0
853197,Current,74572.0,6.82,1.0,660.0,664.0,1.0,21.0,30.0,9776.0,30.3,58.0
741793,Fully Paid,43908.0,3.03,0.0,705.0,709.0,1.0,,29.0,1832.0,5.5,37.0
934359,Charged Off,82266.0,15.92,0.0,675.0,679.0,0.0,,10.0,27025.0,74.4,17.0
834648,Current,90000.0,4.68,0.0,780.0,784.0,0.0,,12.0,1536.0,3.8,18.0
496831,Current,72000.0,31.58,0.0,665.0,669.0,1.0,30.0,11.0,2487.0,19.9,34.0
884672,Current,73000.0,15.16,0.0,680.0,684.0,2.0,,11.0,5948.0,35.2,15.0
224486,Fully Paid,42000.0,8.11,1.0,670.0,674.0,0.0,10.0,14.0,3971.0,12.1,35.0
730631,Fully Paid,83822.0,2.29,0.0,660.0,664.0,2.0,60.0,7.0,5052.0,70.2,14.0
1042621,Fully Paid,90000.0,11.64,1.0,670.0,674.0,1.0,4.0,10.0,11127.0,41.5,21.0
906316,Current,81400.0,8.01,0.0,690.0,694.0,0.0,,4.0,10754.0,44.1,4.0
262845,Fully Paid,75000.0,17.18,0.0,670.0,674.0,0.0,,10.0,11551.0,51.6,31.0
715616,Fully Paid,66000.0,14.35,0.0,765.0,769.0,1.0,,13.0,6776.0,11.8,27.0
605505,Current,91000.0,16.85,0.0,740.0,744.0,0.0,,8.0,44267.0,48.7,11.0
232007,Fully Paid,150000.0,24.4,0.0,765.0,769.0,0.0,,35.0,39332.0,23.1,66.0
333941,Charged Off,34235.0,21.6,1.0,670.0,674.0,0.0,18.0,22.0,13175.0,71.2,41.0
864809,Current,44000.0,19.56,0.0,715.0,719.0,0.0,,15.0,7697.0,88.5,30.0
644217,Fully Paid,48000.0,21.2,1.0,680.0,684.0,1.0,18.0,22.0,17079.0,35.6,60.0
237879,Fully Paid,57000.0,6.57,0.0,670.0,674.0,1.0,23.0,6.0,9138.0,43.0,22.0
454264,Current,0.0,,0.0,725.0,729.0,1.0,42.0,9.0,10117.0,31.2,21.0
30434,Fully Paid,70000.0,14.61,0.0,725.0,729.0,0.0,,16.0,17689.0,27.5,27.0
699026,Charged Off,60000.0,15.52,0.0,665.0,669.0,0.0,,7.0,9442.0,77.4,16.0
369225,Charged Off,65000.0,6.83,0.0,660.0,664.0,0.0,,5.0,16742.0,41.5,10.0
649555,Fully Paid,42850.0,22.27,0.0,795.0,799.0,0.0,51.0,9.0,4134.0,5.7,18.0
674027,Current,215000.0,16.59,0.0,670.0,674.0,1.0,67.0,18.0,24353.0,65.3,54.0
489118,Fully Paid,100000.0,25.92,1.0,675.0,679.0,0.0,23.0,16.0,11152.0,32.2,30.0
240777,Fully Paid,52000.0,27.58,0.0,720.0,724.0,1.0,,7.0,6007.0,39.8,33.0
480612,Current,35000.0,27.58,0.0,665.0,669.0,0.0,99.0,12.0,8048.0,57.1,24.0
699032,Fully Paid,70000.0,11.61,0.0,660.0,664.0,2.0,75.0,8.0,2174.0,38.8,17.0
1040007,Current,38000.0,29.72,1.0,675.0,679.0,1.0,1.0,9.0,5343.0,61.4,21.0
355188,Charged Off,45000.0,16.75,1.0,665.0,669.0,0.0,13.0,11.0,9304.0,53.2,14.0
437479,Current,55000.0,7.96,0.0,730.0,734.0,0.0,,8.0,2908.0,8.4,14.0
141435,Fully Paid,55000.0,11.96,0.0,695.0,699.0,0.0,50.0,10.0,7111.0,52.7,29.0
51190,Fully Paid,78000.0,21.28,0.0,710.0,714.0,0.0,,12.0,22350.0,55.5,20.0
258008,Fully Paid,135000.0,21.39,0.0,725.0,729.0,2.0,80.0,15.0,29769.0,62.7,39.0
724440,Current,82500.0,9.37,0.0,735.0,739.0,0.0,,12.0,7140.0,27.3,19.0
141093,Charged Off,54000.0,20.93,0.0,720.0,724.0,0.0,47.0,9.0,910.0,18.2,21.0
957948,Current,115000.0,23.11,0.0,730.0,734.0,1.0,48.0,20.0,59103.0,51.5,40.0
427453,Current,40000.0,19.38,0.0,680.0,684.0,0.0,52.0,4.0,7805.0,85.8,11.0
1028063,Fully Paid,48072.0,20.12,0.0,715.0,719.0,2.0,,14.0,29994.0,32.7,21.0
963590,Fully Paid,92694.0,22.85,1.0,690.0,694.0,0.0,16.0,19.0,36055.0,67.1,38.0
601712,Current,65000.0,12.35,0.0,675.0,679.0,0.0,30.0,6.0,5829.0,79.8,13.0
931546,Current,160000.0,12.42,0.0,675.0,679.0,0.0,29.0,19.0,19562.0,32.8,33.0
375490,Fully Paid,105000.0,17.11,1.0,685.0,689.0,1.0,23.0,11.0,36261.0,79.0,28.0
313954,Fully Paid,33600.0,12.36,0.0,665.0,669.0,0.0,,7.0,5484.0,94.6,7.0
919321,Current,60000.0,14.4,0.0,700.0,704.0,0.0,40.0,9.0,11291.0,59.7,12.0
81145,Fully Paid,96584.0,21.39,1.0,680.0,684.0,0.0,6.0,24.0,31657.0,60.9,39.0
631745,Current,46000.0,7.07,0.0,665.0,669.0,0.0,,7.0,8465.0,42.5,8.0
594369,Current,49000.0,28.68,0.0,710.0,714.0,1.0,,12.0,23538.0,70.5,12.0
480206,Current,69000.0,13.58,0.0,670.0,674.0,0.0,32.0,10.0,19042.0,75.3,27.0
141048,Charged Off,45000.0,31.12,1.0,665.0,669.0,0.0,9.0,10.0,17985.0,96.7,15.0
155793,Current,55000.0,20.97,0.0,665.0,669.0,0.0,61.0,15.0,20226.0,64.6,44.0
296573,Fully Paid,31000.0,17.81,0.0,695.0,699.0,0.0,,10.0,4359.0,13.9,17.0
